date,Delaware,the flu,flu symptoms,flu how long,symptoms of flu,how long flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2013-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.445037953089
2013-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2102.183616112668
2013-09-21,0.0,0.0,2732.8495491648755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.6498685603192,0.0,1611.6209957896494,0.0,0.0
2013-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.6720988266416
2013-10-05,0.49636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.034354104376,1776.3028475483925
2013-10-12,0.0378215,1332.8173621251046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.3647322131071,0.0,0.0,0.0,0.0
2013-10-19,0.758725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.6749358623804,0.0
2013-10-26,1.43247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-02,1.11441,0.0,0.0,0.0,0.0,0.0,0.0,2266.9302954917343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353.997231705411
2013-11-09,1.22997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.8503065230016
2013-11-16,1.28205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-23,0.840598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.5213724722903,0.0,0.0,0.0,0.0,0.0,2059.6032604527327
2013-11-30,1.12896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.9020750918096,0.0,0.0,0.0,1251.512871642194,0.0,0.0,0.0,0.0
2013-12-07,1.29994,1293.2804773828475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.5945206665187,0.0,0.0,0.0,0.0
2013-12-14,1.08902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-21,1.78201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.8760252686368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.1867865554752,0.0,0.0,0.0,0.0
2013-12-28,3.23232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.221678809421,0.0,0.0,0.0,1233.249906245462
2014-01-04,1.84014,0.0,1689.872830111954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.2858347968927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-11,2.02367,1057.2011849815894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.34841180132,991.4892302125496,0.0,0.0,1194.264516195933
2014-01-18,2.40964,1408.1501367538688,1030.2259389234434,0.0,0.0,0.0,0.0,1113.4542662727783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.7816795921494,0.0,0.0,0.0,1083.4487026829258
2014-01-25,3.70828,0.0,1762.3522610183163,0.0,0.0,1583.6686552773947,0.0,0.0,0.0,0.0,0.0,1880.3111522246345,1184.6228786136317,0.0,0.0,0.0,1204.2615764217164,0.0,0.0,0.0,2060.6116055436173
2014-02-01,2.48214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141.404053842599,0.0,0.0,0.0,1484.6639944726155
2014-02-08,2.98507,0.0,0.0,0.0,0.0,0.0,0.0,1281.536700033219,0.0,1347.1531367611285,0.0,0.0,0.0,1347.1531367611287,0.0,0.0,1706.1762330637905,0.0,0.0,0.0,1153.3215700759624
2014-02-15,2.2707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.4797829724748
2014-02-22,1.72612,0.0,0.0,0.0,0.0,0.0,1573.006621686016,1140.191140948598,0.0,0.0,1573.006621686016,0.0,0.0,0.0,0.0,0.0,1455.857585413583,0.0,0.0,0.0,1340.1650777151212
2014-03-01,1.86263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.6457703845886,0.0,0.0,0.0,0.0
2014-03-08,1.95587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.6451550632903,0.0,1072.0287782194978,0.0,0.0,0.0,1261.9606492040807
2014-03-15,1.18017,0.0,0.0,0.0,0.0,0.0,0.0,1282.3966310478372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454.659496509134
2014-03-22,1.29005,0.0,1176.845694984631,0.0,0.0,0.0,0.0,1620.043931229254,0.0,0.0,0.0,0.0,0.0,0.0,1445.3688788013656,1751.7557435514775,0.0,0.0,0.0,0.0,1855.692137982388
2014-03-29,1.51104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.6686257381616
2014-04-05,1.72552,1187.0249872392185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.3384259384193,0.0,0.0,0.0,1480.3384259384195,0.0,1327.3559143889645,1870.1873516946769,0.0,0.0,0.0,1670.024265792382
2014-04-12,1.48209,1215.7499998937312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-19,0.274977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.5022203377632,0.0,0.0,0.0,1266.9310741233635
2014-04-26,0.097229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-03,0.0514403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.1172147991826
2014-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.6807086861866
2014-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.3148411764414,0.0,0.0,0.0,1223.3148411764416,0.0,0.0,1284.2186301033478,0.0,0.0,0.0,0.0
2014-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.801495187604,0.0,0.0,0.0,0.0
2014-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.476256254384
2014-06-07,0.0675676,0.0,0.0,0.0,0.0,0.0,0.0,1906.567863322597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.160588771338,0.0,0.0,0.0,0.0,0.0
2014-06-14,0.074239,0.0,0.0,0.0,0.0,0.0,1892.9953550771536,1508.5995804404934,0.0,0.0,1892.995355077153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-21,0.137741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.801890486321
2014-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2057.027424901861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.3755663395352,1906.255431144637
2014-07-12,0.0,0.0,0.0,0.0,1473.5591656792112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262.135603133692
2014-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632.069643256368,0.0,0.0,0.0,0.0,1854.9498162085708,0.0,0.0,0.0
2014-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258.387654213512
2014-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543.1062024369708
2014-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287.431661068676
2014-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.956856003677
2014-09-06,0.0,0.0,0.0,0.0,1265.5460801795275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.1111015706251,1782.9418411802094
2014-09-13,0.134771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.725825635967
2014-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.5992186985789,0.0,0.0,0.0,0.0,0.0
2014-09-27,0.144092,0.0,0.0,0.0,0.0,2434.354590814839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.907033438137,0.0,0.0,0.0,0.0
2014-10-04,0.0629723,2066.756066336184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,0.113314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2067.5593244302127,0.0,0.0,0.0,0.0
2014-10-18,0.0,1697.2564497756416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.1399274099624,0.0,0.0,0.0,0.0,0.0
2014-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.728293020855,0.0,0.0,0.0,0.0
2014-11-01,0.0538213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.567863374119
2014-11-08,0.0993542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.724497125071,0.0,0.0,0.0,0.0,0.0,1419.4635278423564
2014-11-15,0.0569801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.920165945319,0.0,0.0,0.0,0.0
2014-11-22,0.0557103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.6670916879984,0.0,0.0,0.0,1761.3627288913249
2014-11-29,0.162338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.2684998353218
2014-12-06,0.281215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.0210863066543,0.0,1186.949199059949,0.0,0.0,0.0,1552.2576929320096
2014-12-13,0.111421,0.0,0.0,0.0,0.0,0.0,0.0,1356.114732792292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.5910901053708
2014-12-20,0.660793,1458.0317259453905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.9967183549304,0.0,0.0,0.0,0.0,0.0
2014-12-27,1.16183,1674.0005048362364,3010.4996392653475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.3399395863505
2015-01-03,1.65687,2933.22558337844,3600.1472547022017,0.0,0.0,0.0,0.0,2357.4334790256853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.2226340049922,0.0,0.0,0.0,0.0
2015-01-10,1.35514,2657.638270381864,3464.1661846941706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.2158834799625,1421.4905907185437,0.0,0.0,0.0,1742.9391358683242
2015-01-17,4.00863,1729.591344404602,2397.3407552254253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.326642214398,0.0,0.0,0.0,0.0,1395.976714230788,0.0,0.0,0.0,2146.3331062153684
2015-01-24,3.54913,0.0,2453.3612733409104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.4522318718512,0.0,0.0,0.0,0.0,0.0,0.0,1370.4702885619197,0.0,2592.035145624007
2015-01-31,2.77865,0.0,0.0,0.0,1673.5643395955335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.8754205012,0.0,0.0,0.0,3057.732061012723
2015-02-07,1.95035,1357.8151489853622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.3535525998564,0.0,0.0,0.0,1371.0919352472151
2015-02-14,1.23839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.0555588543482
2015-02-21,0.895639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.797546958144,0.0,0.0,0.0,1905.7463061087296
2015-02-28,0.86741,0.0,1438.277088036744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.187636956914,0.0,0.0,0.0,2467.362730137864
2015-03-07,0.790663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.418256934004,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14,0.418545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.1310652827392,0.0,0.0,0.0,1669.914181116434
2015-03-21,0.242204,0.0,0.0,0.0,0.0,1380.802239945756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.452598370106,0.0,0.0,0.0,0.0
2015-03-28,0.384862,0.0,0.0,0.0,0.0,0.0,0.0,1517.2981522826813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.9869287980289,0.0,2801.561840933298
2015-04-04,0.239973,2689.342614189183,1503.5026207620815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716.3054318394
2015-04-11,0.196657,0.0,0.0,0.0,0.0,0.0,0.0,1556.9755389931554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.2491711257296,0.0,0.0,0.0,1796.4699189242065
2015-04-18,0.191205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.4916745458438
2015-04-25,0.0954198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.154769902315
2015-05-02,0.0484496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.643179377348
2015-05-09,0.0462107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.6990172367018
2015-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-30,0.0761035,0.0,0.0,0.0,0.0,0.0,0.0,1795.999300276886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,0.068918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.409234768494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.0906309466172,0.0,0.0,0.0,0.0
2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.0310313268562,0.0,0.0,0.0,0.0,0.0
2015-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-08,0.0,0.0,2479.82386543804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.818688136182,0.0,0.0,0.0,0.0
2015-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.184196818146,0.0
2015-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.1150050158271,0.0,0.0,0.0
2015-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.61913381812,0.0,0.0,0.0,2073.650189031591
2015-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.4837086730165,0.0,0.0,0.0,1768.6458704654356
2015-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.7625903600624,0.0,0.0,0.0,1629.155583650013
2015-09-26,0.0602773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.6212440712636,0.0,1585.842767085133,0.0,0.0,0.0,1828.6833815635357
2015-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422.3327845721624,0.0,0.0,0.0,0.0
2015-10-10,0.0994777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-17,0.0235738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.787536688288,0.0,0.0,0.0,1293.9592882571792
2015-10-24,0.0697188,2183.603923834932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.7608197820664
2015-10-31,0.123885,1460.5611519626473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.000362397065,0.0,0.0,0.0,1388.7960901890904
2015-11-07,0.204918,0.0,0.0,0.0,0.0,0.0,0.0,1792.1824988866902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0733951983811,0.0,0.0,0.0,1851.635239391572
2015-11-14,0.167866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.7079849435222
2015-11-21,0.273496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.1722901220594
2015-11-28,0.261292,0.0,0.0,1405.5410146349498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-05,0.148588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2621.4311014314426
2015-12-12,0.148331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.5453725795198,0.0,0.0,1304.221468026924,2899.629103563548
2015-12-19,0.144265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.57021008683,0.0,0.0,0.0,1705.5527587139677
2015-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.2559632931457,0.0,0.0,0.0,1621.255963293146,0.0,0.0,1723.9193427553976,0.0,0.0,0.0,2289.627639140333
2016-01-02,0.202634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.6108168919889,0.0,0.0,0.0,1905.2715323898628
2016-01-09,0.266351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.1733942392781,1892.1236943994445,0.0,0.0,0.0,1042.352361532232
2016-01-16,0.214988,0.0,0.0,1306.5479711889584,0.0,0.0,0.0,804.4972559691452,0.0,0.0,0.0,820.1006715207475,0.0,0.0,0.0,0.0,1646.50259170095,0.0,0.0,0.0,1250.0736952581
2016-01-23,0.0820008,0.0,0.0,0.0,0.0,0.0,0.0,966.9983595399538,0.0,1140.5566640895154,0.0,0.0,0.0,1140.5566640895154,0.0,0.0,881.5363361626664,0.0,0.0,0.0,0.0
2016-01-30,0.10101,0.0,0.0,0.0,0.0,0.0,0.0,1286.6857117606662,0.0,0.0,0.0,0.0,1086.5464640899982,0.0,0.0,0.0,2078.502493375669,0.0,0.0,0.0,2169.5238277348176
2016-02-06,0.186625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.345465601248,0.0,0.0,0.0,0.0,988.8993319621804,0.0,0.0,0.0,2687.7104200678523
2016-02-13,0.0978793,0.0,0.0,0.0,0.0,0.0,0.0,899.0355229552375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.224779706684,0.0,0.0,0.0,0.0
2016-02-20,0.0641643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.3791169776712,0.0,0.0,0.0,1106.0245783904377
2016-02-27,0.658307,0.0,0.0,0.0,1022.0567277994364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.2138107585884,0.0,0.0,0.0,1471.5616572694346
2016-03-05,1.03028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.7689258796272,0.0,0.0,0.0,1692.2645132429363
2016-03-12,1.73697,1636.5225362453773,0.0,0.0,0.0,0.0,0.0,1269.015929305334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.5342352536004,0.0,0.0,0.0,1491.0318388195449
