date,Delaware,the flu,flu symptoms,flu how long,symptoms of flu,how long flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2018-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0796394419432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.7216967984325
2018-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151.880995301446
2018-06-16,0.042517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.2466915393444,0.0,1284.1968939487135
2018-06-23,0.0469484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.4591269051626,0.0,0.0,0.0,1259.201827232783
2018-06-30,0.369174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0205097072644,0.0,0.0,0.0,970.4139316596172
2018-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0105456678392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.004826400815
2018-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0979878731316
2018-07-21,0.302637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.5516391169801,0.0,0.0,831.4208437067588,0.0,0.0,0.0,0.0,0.0,1783.0205841374118
2018-07-28,0.131868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.759728109118
2018-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0945830216392,0.0,0.0,0.0,1223.9611110260755
2018-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.817750463155
2018-08-18,0.0,887.9365132887806,0.0,0.0,0.0,0.0,0.0,940.0914698526708,0.0,719.027008617373,0.0,0.0,0.0,719.027008617373,0.0,0.0,0.0,0.0,0.0,0.0,1334.0918413132335
2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.3283404953534,0.0,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.199942106117
2018-09-08,0.0,0.0,765.7171249642889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.4637469765084,0.0,0.0,0.0,2081.7085385522346
2018-09-15,0.0848176,1009.8365223111967,882.8298352534484,0.0,0.0,0.0,0.0,1032.6893664440906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.4154230823135,963.0327082579028,960.9387344507224,0.0,0.0,1325.2264596337789
2018-09-22,0.0713267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.6610183493325,0.0,0.0,0.0,1388.683362809565
2018-09-29,0.12024,926.6537690550332,0.0,0.0,811.5927237310585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.4775155190205,868.25188243336,0.0,0.0,0.0,1888.596886599215
2018-10-06,0.0,804.4942746455735,0.0,884.5176403184545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.6452891937145,0.0,1364.579411745044,0.0,0.0,0.0,1526.358857931471
2018-10-13,0.0872981,1772.839255507795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.9247226402566,1925.2623588870435,0.0,0.0,0.0,1144.4660833661992
2018-10-20,0.113679,1717.94403806981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.9199938601356,0.0,0.0,0.0,898.9199938601356,0.0,0.0,909.1388613077014,0.0,0.0,0.0,937.9324459775636
2018-10-27,0.155521,1795.267684316105,0.0,0.0,0.0,0.0,0.0,809.9002797290558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.912980049515,0.0,0.0,0.0,1108.2455042926972
2018-11-03,0.152091,0.0,0.0,0.0,0.0,1070.8722334613096,0.0,1051.968968925224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.1101469646662,0.0,0.0,0.0,1452.400762207947
2018-11-10,0.530179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.6842332147278,0.0,0.0,0.0,1460.1916692659065
2018-11-17,0.41511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.7134011772033,1843.8642426801127,0.0,0.0,0.0,1043.9487030249225
2018-11-24,0.256082,0.0,0.0,0.0,0.0,990.8445059349116,0.0,0.0,0.0,0.0,0.0,806.7635716488944,0.0,0.0,0.0,0.0,1472.262329953542,0.0,0.0,0.0,1448.5373731575817
2018-12-01,0.199681,889.2261833802334,0.0,0.0,0.0,0.0,0.0,954.4029847484362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.2941987681163,0.0,0.0,0.0,1249.7175739289169
2018-12-08,0.649652,0.0,0.0,0.0,0.0,0.0,0.0,1104.344816538223,0.0,0.0,0.0,813.5086473103368,0.0,0.0,0.0,0.0,1311.4839406090146,0.0,0.0,0.0,2309.42348724298
2018-12-15,0.655881,938.8912451829544,0.0,0.0,0.0,0.0,0.0,700.4682964465627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.673130098578,0.0,0.0,0.0,2412.5625230430123
2018-12-22,1.24648,1135.8060988766767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.1394722101177,865.160831603491,0.0,0.0,0.0,1341.5201232252507,0.0,0.0,0.0,2009.7405870807204
2018-12-29,0.805802,1446.0301479782686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.2276654440795,0.0,0.0,0.0,0.0,2065.0286267735005,0.0,0.0,0.0,2292.017654133233
2019-01-05,0.745841,1544.0070518514483,1423.8823493637587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452.3927167803213,0.0,0.0,0.0,0.0,2248.876637563108,0.0,0.0,0.0,2263.4764159309125
2019-01-12,0.686416,1736.9229421112386,1063.3124962244203,0.0,944.219784987031,0.0,0.0,1333.0534408115311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.9101767305283,0.0,0.0,0.0,879.4871884036676
2019-01-19,0.813376,1374.9311069126456,1107.7529729812431,0.0,0.0,0.0,0.0,1068.2994874331976,0.0,0.0,0.0,800.5060986574649,0.0,0.0,0.0,0.0,2132.4685364842426,0.0,0.0,0.0,1619.4881641725092
2019-01-26,1.03194,996.8088858838267,1208.988441838275,0.0,0.0,0.0,0.0,713.7609225170324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.45910044613,0.0,0.0,0.0,2019.8683093277969
2019-02-02,1.6381,844.5540282721794,0.0,0.0,0.0,711.8578344459643,0.0,849.0792014517995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.3690141477565,1436.9297506389669,0.0,0.0,0.0,2116.9399141114527
2019-02-09,2.31047,1952.3351485972807,1318.3263558605083,1113.7103844463638,0.0,733.0318641193988,0.0,1024.1078961417118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.1167457856336,0.0,0.0,0.0,1118.470237284936
2019-02-16,2.2886,880.7554835928979,1191.6029190961965,694.8469012758767,0.0,823.6048077607985,0.0,1181.1098751524505,0.0,0.0,0.0,0.0,784.7173909238048,0.0,0.0,994.2371083319516,883.8229041697617,0.0,0.0,0.0,1694.5918612666408
2019-02-23,1.77706,2179.127341761846,1634.5794326173489,0.0,800.6638945150485,0.0,0.0,1005.3544788936734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.9239800572188,785.4759494539837,0.0,0.0,0.0,2138.148516556092
2019-03-02,1.11753,1740.6360512800077,1290.683713855482,0.0,0.0,0.0,684.4271846649959,760.3432169456157,0.0,0.0,684.4271846649962,672.3272802088503,0.0,0.0,0.0,0.0,2085.916965967624,0.0,0.0,0.0,1769.5887720026385
2019-03-09,1.28294,1915.839565009,1051.156358031512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.211133759496,0.0,767.7013572139226,0.0,1429.9516433040376
2019-03-16,0.951294,0.0,992.7442380528772,0.0,0.0,0.0,0.0,1645.0766556598624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.4212948933831,1165.1117659820763,0.0,0.0,0.0,1221.0995719142447
2019-03-23,0.802512,1139.4151730593164,0.0,0.0,0.0,786.3616535245878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.1006120586414,0.0,0.0,0.0,1895.489876834351
2019-03-30,0.744153,830.6904123088651,0.0,0.0,0.0,0.0,0.0,871.5027677053785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.235512419061,1139.0639801193397,0.0,0.0,0.0,2108.591378637632
2019-04-06,0.662495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.7894091547437,0.0,0.0,0.0,1537.1823310278362
2019-04-13,0.35461,821.3296143310325,0.0,0.0,0.0,964.864249658961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.357143593707,0.0,0.0,0.0,1535.9877851073568
2019-04-20,0.225023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.770332881213
2019-04-27,0.202922,0.0,0.0,1344.202446708337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.5423677404167,0.0,0.0,0.0,2047.470929972408
2019-05-04,0.11194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.746857095758,0.0,0.0,0.0,1465.4023660048006
2019-05-11,0.09995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.1278799257132,0.0,1072.1397467780043,0.0,0.0,0.0,1772.4211280918314
2019-05-18,0.154381,0.0,0.0,0.0,0.0,0.0,0.0,700.5509195385229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.810714183889,0.0,0.0,0.0,1312.1020270341571
2019-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.2998499656392,0.0,0.0,0.0,1656.0884397468262
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.3679380841024
2019-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.3788582298862,0.0,0.0,0.0,1461.730386019452
2019-06-15,0.0762195,1087.6042480072583,0.0,0.0,0.0,0.0,0.0,832.8692705168017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0876768453309,0.0,0.0,0.0,0.0,1030.9935816961745
2019-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.7035600102095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.6575062798516,0.0,0.0,0.0,0.0
2019-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.7804450955516,0.0,0.0,0.0,850.4882080270834
2019-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.9430726982537,0.0,0.0,0.0,1402.675320252913
2019-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.391409827629
2019-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.7154207003036,0.0,0.0,0.0,784.3919049522151
2019-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.926838457616,0.0,0.0,0.0,1036.707654122188
2019-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.5574796117172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.9550203726171
2019-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.2367690356772
2019-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.5139805419138,0.0,0.0,0.0,1085.7801139613446
2019-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.2649096943417,0.0,697.7343618688611,0.0,2055.1037964905327
2019-08-31,0.0,704.9210847202195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.1374153272563,0.0,0.0,0.0,1118.4838617172545
2019-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.9321521853296,0.0,0.0,0.0,0.0
2019-09-14,0.0,1152.375671604441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.8539398713642,0.0,0.0,0.0,1638.0319543087944
2019-09-21,0.0,0.0,820.7046788104342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.016729946082,0.0,0.0,0.0,2336.928243472777
2019-09-28,0.161681,832.954671996017,0.0,0.0,0.0,0.0,0.0,907.5248632703853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.801951160625,0.0,0.0,0.0,1152.8397247345697
2019-10-05,0.0,768.0294318957467,0.0,0.0,0.0,0.0,0.0,970.5415159738092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.3431229730824,1295.2503265069215,0.0,0.0,0.0,1382.464466845629
2019-10-12,0.0737463,1121.470860721932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.7946636879967,0.0,0.0,0.0,738.1816275054321
2019-10-19,0.0,1610.8245535673543,644.1763303635067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.452978138359,0.0,0.0,0.0,1547.7986149041378
2019-10-26,0.0747943,674.8093768312289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0547630519798,0.0,0.0,1011.6437947310168,1884.7904662274093,0.0,0.0,0.0,1465.6954556564892
2019-11-02,0.437318,843.8730678180298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.2577753915082,2113.194210420966,0.0,0.0,0.0,1904.7258747653304
2019-11-09,0.1554,1191.7191236322278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.4551040681281,2040.374822310751,0.0,0.0,0.0,1152.8974264593126
2019-11-16,0.0795545,1185.5126676085035,0.0,0.0,0.0,0.0,0.0,1419.8845070740497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.8501392281835,0.0,0.0,0.0,2202.1477057450925
2019-11-23,0.142959,816.8350808689125,896.1870258031643,663.0651751866715,0.0,0.0,0.0,1157.5466731832944,0.0,0.0,0.0,640.9774214647158,967.7543204714224,0.0,0.0,0.0,2083.600412667855,0.0,0.0,0.0,1790.7132420247035
2019-11-30,0.614125,1198.283510374361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.4799188363052,0.0,678.4074207665586,0.0,1682.7662750100626
2019-12-07,0.353607,1673.1487729741962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.2234277199271,0.0,0.0,0.0,632.0712007264264,1024.186810078989,0.0,0.0,0.0,965.5678831188544
2019-12-14,0.507614,1174.6538125199595,1195.3661817269258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.9832162311045,0.0,0.0,0.0,1339.5849615146512
2019-12-21,1.32353,740.883806764449,0.0,0.0,0.0,0.0,0.0,943.1566938780118,0.0,0.0,0.0,1380.1709868677874,0.0,0.0,0.0,1417.4228388412334,921.2401748181376,0.0,0.0,0.0,2252.65657047714
2019-12-28,4.06504,1779.2660927679583,1530.939855465968,746.2232215280522,0.0,0.0,0.0,1168.0273435245292,0.0,0.0,0.0,1897.503216756412,0.0,0.0,0.0,0.0,2015.618806005996,0.0,0.0,0.0,2178.900794304795
2020-01-04,2.56148,1928.0842529881536,1979.458727318514,719.9237014721755,0.0,891.967755705937,0.0,852.5500260479391,0.0,0.0,0.0,1405.7778033636694,0.0,0.0,0.0,0.0,2500.0514239436056,0.0,0.0,763.8345879746437,2767.959003977175
2020-01-11,1.9424,1943.9327060418484,923.914540073852,0.0,0.0,847.1129876461723,0.0,640.9482436124318,0.0,0.0,0.0,1230.8129711789595,0.0,0.0,0.0,744.7310148863711,1576.2625139854956,0.0,0.0,0.0,3242.6447492956595
2020-01-18,2.30216,1762.4480228612288,1343.66072679973,694.5729529250606,0.0,1065.0958918332612,0.0,0.0,0.0,0.0,0.0,1198.3885049966634,0.0,0.0,0.0,819.5890525164662,1541.9071165646092,0.0,0.0,0.0,2212.800168492912
2020-01-25,1.72884,2000.169110708205,2023.3144480549847,0.0,0.0,0.0,0.0,777.6761804330758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.1450454375073,1725.2968959588786,0.0,0.0,0.0,3231.0199576127698
2020-02-01,2.60014,2521.723300893601,1333.257658607812,1322.5214891932649,0.0,724.1303905262165,0.0,1326.0239918685702,0.0,0.0,0.0,666.1303171302881,823.8809519842222,0.0,629.6740172826915,0.0,1652.2154868917269,0.0,0.0,0.0,2038.085781714767
2020-02-08,1.05914,2542.730459543986,1699.2487730530245,887.369364964897,610.441042154938,0.0,0.0,664.2194528813382,0.0,0.0,0.0,780.6980827459677,0.0,0.0,0.0,1447.0766915378863,1825.496269245551,0.0,0.0,0.0,2147.032411249126
2020-02-15,2.70078,2237.490941437191,1337.9681943711405,0.0,0.0,614.2770310316245,0.0,0.0,0.0,0.0,0.0,882.8104765397774,612.7443952658653,0.0,0.0,1020.6465352819764,1518.1303555439436,0.0,0.0,0.0,2211.0352097692976
2020-02-22,3.74065,3041.32295896719,1817.472827517996,0.0,969.0584065645982,0.0,0.0,775.0620498919908,0.0,0.0,0.0,0.0,0.0,0.0,597.5162722082965,1018.903703383198,2365.371235919696,616.2440453257723,0.0,0.0,1535.211507825644
2020-02-29,3.51482,4365.474794095413,1621.4752662946958,1014.1686493502848,0.0,983.5037028588658,0.0,1400.496922083341,1022.2832249473564,0.0,0.0,0.0,0.0,0.0,0.0,1714.081736481643,2729.306354218868,0.0,0.0,0.0,2081.813170136775
2020-03-07,2.46723,4163.825631876151,2119.45954462761,0.0,0.0,855.7749227616811,0.0,1337.359133690285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.8791232241538,2062.229783392113,0.0,0.0,636.5229735929228,2197.485829754809
2020-03-14,2.27894,9573.471233120435,3584.9202753053414,1253.8809461105916,0.0,1237.2870925703376,0.0,1412.5615650487564,843.0271884898565,0.0,0.0,0.0,743.2181361664661,0.0,0.0,2703.797037386018,1719.4934830017771,0.0,0.0,0.0,2317.835367800076
2020-03-21,3.38346,6675.648063713001,1510.6150056139438,1212.8591161484994,0.0,923.0801980076316,0.0,1135.859402812638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.8921345660865,2664.516318732142,0.0,0.0,0.0,2333.837386722138
2020-03-28,0.595238,5290.234375607077,1117.2816316370252,0.0,534.6216616601057,0.0,0.0,1282.583173037928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.9841092578288,2954.5700651352845,0.0,0.0,0.0,1881.4946289356287
2020-04-04,0.267023,4551.6144282347805,0.0,0.0,0.0,585.6405389000345,621.8893406351905,0.0,0.0,0.0,621.8893406351904,0.0,0.0,0.0,0.0,704.153151231563,2149.432870686829,0.0,0.0,0.0,1921.5838303906585
2020-04-11,0.0,3602.8788534953387,536.7619821148435,605.569900603291,0.0,0.0,0.0,565.3847383047221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.822842404932,0.0,0.0,0.0,1788.03656882806
2020-04-18,0.0,2006.3490004827568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0737594127228,1439.6297679151264,0.0,0.0,0.0,1202.80197081878
2020-04-25,0.111607,2522.185860693453,0.0,631.3896796941003,0.0,0.0,0.0,573.3717334890919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.8022175221604,1290.3470042377696,0.0,0.0,0.0,1613.3437253795753
2020-05-02,0.0,2371.8260511359817,0.0,0.0,0.0,885.2868961194991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.8217926346791,691.9723877065876,0.0,0.0,1447.479118209254
2020-05-09,0.0,1404.7567537926354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.3120403164336,0.0,0.0,0.0,0.0,1130.7290898487329,0.0,0.0,0.0,1288.8780432309818
2020-05-16,0.0,1113.7786105042717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.5621395682292
2020-05-23,0.0,1206.2508688580915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0026489733249,0.0,0.0,0.0,832.275485968458
2020-05-30,0.0,1405.7224460907923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.217836962159,0.0,896.2101310099976,0.0,1646.4114156249998
2020-06-06,0.0,508.4696497154844,0.0,0.0,506.4696161357904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.176582346505,500.9648038210072,0.0,0.0,645.4327892809018
2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.9887979044062
2020-06-20,0.0,692.7856571719283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.7173799028038,0.0,0.0,0.0,892.8945004968361
2020-06-27,0.0,656.49992347273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.8476549221052
