date,Idaho,flu symptoms,the flu,influenza a,a influenza,how long flu,flu how long,symptoms of flu,bronchitis,the flu symptoms,contagious flu,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2013-02-09,3.50244,1286.967122525332,889.0843933662762,0.0,0.0,0.0,0.0,0.0,875.3853883315346,0.0,0.0,1778.744004353848,0.0,0.0,0.0,0.0,1269.6652241157226,0.0,0.0,0.0,1864.4330821962517
2013-02-16,2.83275,984.457038170617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225.216953136852,0.0,0.0,0.0,0.0,938.2673224546976,0.0,0.0,0.0,1321.7721265069486
2013-02-23,2.53615,0.0,842.5494179659637,0.0,0.0,0.0,0.0,0.0,789.6067507171591,0.0,0.0,1659.1373202909572,0.0,0.0,1759.8617541003618,0.0,859.2453571411099,0.0,0.0,0.0,1793.1198680253756
2013-03-02,0.918459,1103.1470413222105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.6706915886386,0.0,0.0,0.0,0.0,1324.192383186188,0.0,0.0,0.0,1326.4960427125964
2013-03-09,0.747621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611.3599152941156,0.0,0.0,0.0,0.0
2013-03-16,1.34878,0.0,0.0,1804.002282807764,1804.002282807764,0.0,0.0,0.0,1255.952480049263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.93427979602
2013-03-23,1.45557,0.0,1069.0859734413914,0.0,0.0,0.0,0.0,857.4587520740837,749.2981618657792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0663352245804,0.0,0.0,0.0,973.62506183123
2013-03-30,0.933461,0.0,0.0,0.0,0.0,0.0,0.0,864.3149838496765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.4873105385904,0.0,0.0,0.0,984.630868492851
2013-04-06,0.509287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.3855351164261,0.0,1241.0447203455667,0.0,0.0,0.0,0.0
2013-04-13,0.326023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.8885828194764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.6169860632333,0.0,0.0,0.0,2096.3986524267502
2013-04-20,0.39984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.0007844454506
2013-04-27,0.469484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-04,0.387597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.8362562134294,0.0,0.0,0.0,1402.3895282182643
2013-05-11,0.129997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.8009190901596,0.0,0.0,0.0,0.0
2013-05-18,0.198282,0.0,0.0,1034.733639564044,1034.733639564044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.6061606776004
2013-05-25,0.572597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.6255592805568,0.0,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,0.0607165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.7880659378466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-15,0.0667111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.2752518395755,0.0,931.8450796011548,0.0,0.0,0.0,0.0,1125.8895496287737,0.0,0.0,0.0,1234.5496095244148
2013-06-22,0.066357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.3153532184433
2013-06-29,0.125865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,0.186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,0.0627746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.6041652556758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,0.0,0.0,815.5327882923312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.2771621574302,0.0,0.0,0.0,1419.063082630195
2013-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-10,0.17762,0.0,0.0,1988.92502494244,1988.92502494244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.3501878088889
2013-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0746826371003
2013-08-24,0.0807754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-31,0.0789266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.7928484497477,0.0,0.0,0.0,1168.2816016207307
2013-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-14,0.179426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.9229300513233,0.0,0.0,757.9229300513232,0.0,0.0,745.8684824694719,0.0,0.0,0.0,0.0
2013-09-21,0.0550358,0.0,1242.5716801680594,0.0,0.0,0.0,0.0,998.9238575077812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.3824638036132,0.0,0.0,878.8064970336344
2013-09-28,0.164654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.8366552732335,0.0,0.0,0.0,908.303078090614
2013-10-05,0.5631,1191.0739571080642,1446.6842799719143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.3680741978876
2013-10-12,0.553385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.7800297350988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.4333545046677
2013-10-19,0.822763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.9040163975171,0.0,0.0,0.0,0.0
2013-10-26,0.312392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.0204916043967
2013-11-02,0.531538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.1331932151012,0.0,0.0,0.0,2200.139536339213
2013-11-09,0.390117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.8882386184953,0.0,0.0,0.0,1355.457787939553
2013-11-16,0.870687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.9025794726215,1340.4526594783158,849.8629276423194,0.0,0.0,0.0,2108.2541735441832
2013-11-23,0.996678,0.0,732.0549046418666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.2838815492578
2013-11-30,0.942549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.2344945143004,0.0,0.0,0.0,0.0,946.3913317583324,0.0,0.0,0.0,804.3626511631238
2013-12-07,0.575153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.256830839218,0.0,0.0,0.0,1495.8739679854814
2013-12-14,1.0514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.327006037405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.059057720214,0.0,0.0,0.0,1038.445971428911
2013-12-21,2.84536,697.4568640355411,0.0,0.0,0.0,0.0,0.0,0.0,868.1067395857003,0.0,0.0,0.0,0.0,0.0,0.0,751.8346949783443,0.0,0.0,0.0,0.0,1067.9427118865203
2013-12-28,6.89223,1356.76721366888,1286.3260824090646,0.0,0.0,806.2619636282548,806.2619636282546,0.0,1125.8243430174402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.357533394816,0.0,0.0,0.0,0.0
2014-01-04,8.42142,971.2438957117986,1525.1386820476866,1102.6669168843885,1102.6669168843885,762.2853781644692,762.2853781644692,0.0,1464.6355387513158,0.0,0.0,0.0,0.0,0.0,1148.0874804999169,1139.5501512415865,2603.097338645648,0.0,0.0,0.0,2331.3999715382106
2014-01-11,6.52052,690.0581745076179,654.2851054394581,0.0,0.0,695.88487352725,695.88487352725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.1210162288492,0.0,0.0,0.0,1477.2319274675708
2014-01-18,4.17802,2070.562510785576,1594.233063758982,0.0,0.0,983.7266814971248,983.7266814971248,0.0,0.0,0.0,1119.6036300903054,0.0,0.0,1119.6036300903054,0.0,0.0,1138.5232326602336,0.0,0.0,0.0,0.0
2014-01-25,2.90499,1370.1641932699565,0.0,0.0,0.0,0.0,0.0,717.8517953986053,967.1727088469046,0.0,0.0,0.0,0.0,0.0,851.7696875213813,0.0,664.6972169284029,0.0,0.0,0.0,1425.5227750964336
2014-02-01,2.59782,1198.6400573448452,989.7280934618616,0.0,0.0,0.0,0.0,0.0,718.4992219167825,0.0,0.0,0.0,0.0,0.0,0.0,710.2057928178208,1211.3943397658013,0.0,0.0,0.0,1464.413528441099
2014-02-08,2.09622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.9385923820056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.1349725426046,0.0,0.0,0.0,1266.586928050246
2014-02-15,1.22951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.415286396044,0.0,0.0,640.4873240253307,0.0,0.0,0.0,0.0,782.0152049425453,0.0,0.0,0.0,1337.152697874521
2014-02-22,1.60794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.815723172594,0.0,0.0,0.0,0.0,754.7670000792181,0.0,0.0,0.0,1503.860072778338
2014-03-01,1.4071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.668157649101,0.0,0.0,0.0,816.497437757879
2014-03-08,2.00494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.7417742718264,0.0,0.0,0.0,1253.5794964899335
2014-03-15,0.818063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.9572254111291,0.0,0.0,0.0,0.0,1192.612324073826,0.0,0.0,0.0,1443.429273854323
2014-03-22,0.902302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.8882978549644,0.0,0.0,0.0,1314.5122615157898
2014-03-29,0.45106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.7810265662632,0.0,0.0,700.1555875214357,0.0,0.0,0.0,0.0,929.81832170264,0.0,0.0,0.0,1404.6668693695492
2014-04-05,1.77419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.7373489257698
2014-04-12,1.30328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0600338376598,0.0,0.0,0.0,805.7088475221111,0.0,0.0,0.0,1274.191021579904
2014-04-19,1.91781,0.0,0.0,0.0,0.0,0.0,0.0,745.3264217697473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.9248773537854,0.0,0.0,0.0,0.0,1420.825554820981
2014-04-26,2.00454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.8119826574762,0.0,0.0,0.0,0.0,984.1234229816793,0.0,0.0,0.0,1202.2002412298732
2014-05-03,1.40036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.2369771987452,0.0,0.0,0.0,0.0
2014-05-10,1.46617,0.0,0.0,0.0,0.0,0.0,0.0,745.1378592497525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.6681658078561
2014-05-17,2.3974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.5790504805681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.8174181329698,0.0,0.0,0.0,797.67848509822
2014-05-24,0.759144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.850672217806,0.0,0.0,0.0,0.0
2014-05-31,0.596421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0994964668041,0.0,955.9056629823328,0.0,0.0,0.0,1336.7742032965598
2014-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.4931633354656
2014-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.9496407210197
2014-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.573537471727,0.0,0.0,0.0,1406.3026492864728
2014-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0346699388376
2014-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.3203014400694,0.0,0.0,0.0,942.4272703522536
2014-07-12,0.0,0.0,998.3269408354802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.5774007362136,0.0,0.0,0.0,0.0
2014-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.9873014096024,0.0,0.0,0.0,953.0887681902852
2014-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.932698654772
2014-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.249132672082,0.0,0.0,0.0,1238.3888935103769
2014-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.4712445384832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.9049697925211,0.0,0.0,0.0,1137.5882136295554
2014-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.4861751139276,0.0,0.0,0.0,966.5091186143886
2014-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.9072787973269,0.0,0.0,0.0,0.0
2014-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.0815726476771,0.0,0.0,0.0,1532.0347075621646
2014-09-27,0.15015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.1928865686997,0.0,0.0,0.0,1235.0655799102942
2014-10-04,1.14723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.2934464827804,0.0,1384.9470196981913,0.0,0.0,0.0,1554.9367865549775
2014-10-11,1.28079,1081.8261921787807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7435623921332,1554.106433851541,1226.6955832223634,0.0,0.0,1225.2162299234894
2014-10-18,1.48213,0.0,1055.2186218364411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.4562415879768
2014-10-25,0.863171,0.0,750.7759732422509,0.0,0.0,0.0,0.0,0.0,0.0,727.5075023193325,0.0,0.0,0.0,0.0,0.0,0.0,1211.2158190993434,0.0,0.0,0.0,890.8395416461348
2014-11-01,0.947587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-08,2.12156,0.0,1010.0606731877484,0.0,0.0,0.0,0.0,0.0,825.3085673341789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.9563645852578,0.0,0.0,0.0,1694.063031982529
2014-11-15,1.64349,0.0,0.0,0.0,0.0,1293.4830579920374,1293.4830579920372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.9127074276666,0.0,0.0,0.0,1455.8231552443897
2014-11-22,2.19285,0.0,1007.1377030303436,0.0,0.0,0.0,0.0,0.0,835.8922539772797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0299451857815,0.0,0.0,0.0,0.0
2014-11-29,2.33489,0.0,0.0,0.0,0.0,1538.0665752763912,1538.0665752763912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.3994373118176,0.0,0.0,0.0,949.0707644551654
2014-12-06,2.44474,0.0,802.905214713973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.1897663417442,0.0,0.0,0.0,1213.15359937452
2014-12-13,3.51259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.6465713586474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.1692186441635,0.0,0.0,0.0,751.4534769521489
2014-12-20,4.98096,912.5457830668978,1064.7794160387623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.2346544424984,0.0,0.0,0.0,806.4530729914283
2014-12-27,6.49795,937.0833967194272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.284613411525,0.0,0.0,0.0,1440.9337954407847
2015-01-03,7.98092,2547.893940866811,1214.552255713177,0.0,0.0,0.0,0.0,0.0,1770.920527943827,0.0,0.0,1305.742717188062,0.0,0.0,873.439839005352,0.0,1495.2565856920223,0.0,0.0,0.0,1409.7215437582906
2015-01-10,5.63751,1593.6927937304483,1194.932469149806,0.0,0.0,0.0,0.0,0.0,842.0058699285806,0.0,0.0,0.0,0.0,0.0,0.0,732.0914015126199,1550.9156318696655,0.0,0.0,0.0,1624.3038504042763
2015-01-17,5.98291,1940.1259736686727,1103.6031149879968,0.0,0.0,0.0,0.0,0.0,1156.7656056507794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.480991526106,0.0,0.0,0.0,2648.4892939830866
2015-01-24,6.13566,1199.1157684626376,1526.6962695086445,0.0,0.0,0.0,0.0,0.0,1144.7283252926195,0.0,0.0,1046.084670308759,0.0,0.0,0.0,0.0,824.3823811467338,0.0,0.0,0.0,1206.6346609855705
2015-01-31,5.7796,994.6725563965724,1613.182817905889,0.0,0.0,0.0,0.0,0.0,931.3820908263292,0.0,948.5701285703508,934.8744359540426,0.0,948.5701285703508,1350.1320750859336,0.0,1783.958438518927,0.0,0.0,0.0,1798.8469498202746
2015-02-07,4.81706,838.0613406201163,860.0838797472014,996.114204811224,996.114204811224,0.0,0.0,0.0,751.5037690111975,0.0,0.0,1417.6779376666484,0.0,0.0,0.0,0.0,1269.496494907476,0.0,0.0,0.0,1155.452371716593
2015-02-14,3.92104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.3809093501718,0.0,0.0,731.5661985480735,0.0,0.0,0.0,0.0,1647.9197782772872,0.0,0.0,0.0,1706.6589268777775
2015-02-21,3.41506,0.0,976.4170450314928,0.0,0.0,0.0,0.0,0.0,740.8619244862335,0.0,0.0,1122.2220584487202,799.8355283332955,0.0,0.0,0.0,781.4769238800576,0.0,0.0,0.0,1425.1209590407727
2015-02-28,2.99842,0.0,787.5095993070554,0.0,0.0,0.0,0.0,0.0,930.2332556498984,0.0,0.0,810.5354560079313,0.0,0.0,0.0,0.0,1543.1645684201403,0.0,0.0,0.0,1712.0848883937106
2015-03-07,2.77553,0.0,986.854968645746,0.0,0.0,0.0,0.0,973.7986226526856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171.610296001116,0.0,0.0,0.0,1847.873475050956
2015-03-14,3.04081,0.0,0.0,0.0,0.0,1079.0674879792698,1079.0674879792698,0.0,710.2017323565448,0.0,0.0,1756.4822145464968,0.0,0.0,736.9052813573326,0.0,1615.967854576808,0.0,0.0,0.0,1766.9522874898505
2015-03-21,2.76409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.439943179748,0.0,895.7435898286278,0.0,1882.6236563701332
2015-03-28,2.27538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.179144249119
