date,Mississippi,the flu,flu symptoms,rsv,flu how long,how long flu,flu a,flu cold,flu contagious,contagious flu,the flu symptoms,symptoms of flu,pneumonia,flu type,type a flu,oscillococcinum,fever flu,flu fever,cold,flu type a,influenza a
2017-03-11,5.11857,1309.2609246395214,1339.2583892371258,419.7462157311761,492.7630283636136,0.0,639.6799515632378,0.0,0.0,0.0,334.80067084943465,685.8842170730437,1536.5931090038014,0.0,0.0,0.0,616.3813965257118,616.3813965257118,8044.551882618004,0.0,0.0
2017-03-18,4.78162,1066.15168368008,1324.251905868852,0.0,497.4128407272876,623.877437214896,0.0,0.0,0.0,0.0,0.0,370.13886757024073,1516.0073667941645,0.0,0.0,0.0,0.0,0.0,9356.084793660992,0.0,0.0
2017-03-25,3.88553,1168.1640984824023,784.7229359993954,0.0,0.0,434.9246395483382,404.9522579820004,0.0,0.0,0.0,0.0,0.0,1151.4467107900805,0.0,392.2203830811055,0.0,0.0,0.0,7771.53013537874,0.0,0.0
2017-04-01,3.44721,533.554368478256,442.4313041920297,408.5773235346398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.1804232312577,0.0,0.0,0.0,0.0,0.0,7850.527284865143,0.0,0.0
2017-04-08,2.87508,591.000404396449,644.7452947697774,0.0,0.0,0.0,0.0,430.45417244978455,0.0,0.0,333.171904056444,338.1903970224823,838.7023192615126,0.0,0.0,0.0,0.0,0.0,6939.900706505137,0.0,0.0
2017-04-15,3.23921,754.5569948693994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.755488434511,0.0,0.0,0.0,0.0,0.0,8707.388892713494,0.0,0.0
2017-04-22,2.76871,616.1146261186741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.7990156667609,0.0,0.0,0.0,0.0,0.0,8065.009519549323,0.0,0.0
2017-04-29,2.26128,742.774758355202,465.3067148973844,0.0,0.0,0.0,375.8569703747572,0.0,0.0,0.0,0.0,0.0,1258.2513849963134,0.0,0.0,0.0,0.0,0.0,9061.882611138251,0.0,0.0
2017-05-06,2.07801,544.8597167772746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.8717270986833,0.0,0.0,0.0,0.0,0.0,8237.676302100104,0.0,0.0
2017-05-13,2.15738,360.6715526611041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.8747326218447,0.0,0.0,0.0,0.0,0.0,8300.633808398412,0.0,0.0
2017-05-20,2.33797,0.0,464.6001377603899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.1475430051751,0.0,0.0,0.0,0.0,0.0,7115.594442410961,0.0,0.0
2017-05-27,2.25424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.6184577438548,0.0,0.0,0.0,0.0,0.0,6367.81629157485,0.0,384.6191755881469
2017-06-03,1.76245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.8340815754817,0.0,0.0,0.0,0.0,0.0,5806.31144224108,0.0,0.0
2017-06-10,1.78197,443.47184717301263,405.412544335192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.4379888079958,0.0,0.0,0.0,0.0,0.0,6250.063449527186,0.0,0.0
2017-06-17,1.80792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.9907029537087,0.0,0.0,0.0,0.0,0.0,6009.021263391831,0.0,0.0
2017-06-24,1.36037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.9213315612219,0.0,0.0,0.0,0.0,0.0,6319.760724786069,0.0,0.0
2017-07-01,1.37673,400.35691048748447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.9872382245941,0.0,0.0,0.0,0.0,0.0,6432.382033465978,0.0,0.0
2017-07-08,1.49562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.8641307600973,0.0,418.1847581692416,0.0,0.0,0.0,6781.623516236179,0.0,0.0
2017-07-15,1.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.4874747608978,0.0,0.0,412.9925750487947,0.0,0.0,6226.462941306603,0.0,0.0
2017-07-22,1.40341,0.0,543.9594120415113,0.0,0.0,0.0,400.7758629639288,0.0,0.0,0.0,0.0,0.0,576.2124820957777,0.0,0.0,0.0,0.0,0.0,6511.961257596137,0.0,0.0
2017-07-29,1.04305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.1750786411335,0.0,0.0,0.0,0.0,0.0,6893.807198330587,0.0,0.0
2017-08-05,1.10808,0.0,0.0,0.0,410.8866839511786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.1969050755062,0.0,0.0,0.0,0.0,0.0,5952.836616620612,0.0,0.0
2017-08-12,1.44106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.5945112515606,0.0,0.0,0.0,0.0,0.0,6760.008189789931,0.0,0.0
2017-08-19,1.5379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.2475938548343,0.0,0.0,0.0,0.0,0.0,7500.992908091682,0.0,0.0
2017-08-26,2.91122,553.692638550819,0.0,375.0762759433832,0.0,0.0,466.4610961445343,0.0,0.0,0.0,0.0,0.0,1004.8612238877928,0.0,0.0,0.0,0.0,0.0,7217.244775938741,0.0,0.0
2017-09-02,3.40079,382.76084308943615,322.0208867000052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.1581968074722,0.0,0.0,0.0,0.0,0.0,6671.173176832325,0.0,0.0
2017-09-09,2.18348,607.1231205015714,691.1579901327417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.6422470709642,0.0,0.0,0.0,0.0,0.0,7840.018983254921,0.0,0.0
2017-09-16,1.89839,0.0,0.0,0.0,0.0,0.0,322.8978744791382,0.0,0.0,0.0,0.0,0.0,1071.3784193486144,0.0,0.0,0.0,0.0,0.0,7253.892208801119,0.0,0.0
2017-09-23,1.96141,878.0758489761074,445.8106410519876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.0972241923594,0.0,0.0,0.0,0.0,0.0,8020.12379212749,0.0,0.0
2017-09-30,2.25916,724.8737927549114,0.0,332.2334579628076,0.0,0.0,456.380504789264,0.0,0.0,0.0,0.0,345.8973466723967,1456.6167184444296,0.0,0.0,0.0,0.0,0.0,6569.979193525335,412.4159096115581,0.0
2017-10-07,2.43024,655.5714683929289,430.0651208003933,416.7917711461712,338.595799815888,0.0,477.6653650721455,340.43565241823194,0.0,0.0,0.0,0.0,849.0354935595697,0.0,0.0,0.0,0.0,0.0,5931.519067257528,0.0,0.0
2017-10-14,2.23943,1364.5784918108395,385.6780694498007,397.1952103028527,0.0,0.0,333.4132828318332,0.0,0.0,0.0,0.0,0.0,920.8701039094004,0.0,0.0,0.0,0.0,0.0,8290.764364889292,411.993521822836,0.0
2017-10-21,2.15558,917.6093974972111,591.2525668353746,0.0,0.0,0.0,609.7959542647885,0.0,0.0,0.0,0.0,0.0,1916.6103994210164,0.0,0.0,0.0,0.0,0.0,7786.683537043211,0.0,0.0
2017-10-28,2.80514,1111.0966669171023,687.8254316858942,0.0,423.8672939039606,587.4373671116282,532.7239132419019,0.0,0.0,0.0,0.0,0.0,1291.0772620803343,0.0,0.0,0.0,0.0,0.0,10849.1617917694,0.0,0.0
2017-11-04,3.16718,1456.8997661484746,1076.8277032870026,0.0,580.4535017714021,388.4723709465513,612.8372298875076,0.0,0.0,0.0,0.0,0.0,1271.2713662691167,0.0,0.0,0.0,0.0,0.0,9905.543425141792,0.0,0.0
2017-11-11,4.40592,1766.3234538219515,1280.8660993599697,619.5236084068132,374.6289792843723,582.1217061368167,1008.393964488126,0.0,0.0,0.0,351.45323226403974,0.0,1200.2808742652944,0.0,0.0,0.0,0.0,0.0,8750.603683477551,348.0860304154169,0.0
2017-11-18,5.28736,1492.0379855555973,1254.3855369292098,610.2731933508011,778.3264406401746,437.0457541745226,500.5490765037127,376.6264405892966,0.0,0.0,334.58363605555314,638.8887810403415,1341.2184804668948,0.0,692.6198224544817,0.0,378.32370846520143,378.3237084652015,9593.385887239616,0.0,0.0
2017-11-25,6.08059,1330.9592908705008,1382.9328064464703,1031.2318441327448,443.5064464209337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.505243708555,0.0,0.0,0.0,0.0,0.0,10483.557155665643,0.0,0.0
2017-12-02,5.56944,1674.87095792106,1558.6798422569054,860.305506401777,608.8760616089046,455.0204494201701,922.7803324785042,406.9130888720492,0.0,0.0,357.5538373297952,0.0,2102.927749435009,0.0,0.0,0.0,0.0,0.0,9949.952729057552,0.0,0.0
2017-12-09,5.92406,1770.2147447117363,1527.7006247724155,824.5327393195281,534.357746088536,584.2703672895952,923.4292386017788,0.0,307.4612445077988,307.4612445077988,0.0,476.1054193230785,1800.3858584088323,0.0,0.0,0.0,0.0,0.0,11620.592646976207,0.0,0.0
2017-12-16,8.49014,3126.653996044145,1869.2777275706587,1179.273582935705,777.3789276839134,872.5430774142161,843.3270630339899,371.6474887278613,497.050909762694,497.0509097626938,392.6045974534964,0.0,2001.363380280981,0.0,421.85247413867495,0.0,0.0,0.0,11852.7994115843,0.0,453.4536951671074
2017-12-23,12.2444,4556.729184913606,3758.0662239215535,1113.5945322084606,1487.0080842493992,1492.0504130175295,1840.0554684672472,705.3677027568191,535.342471070487,535.342471070487,529.0671455326815,809.4874563467408,2165.4660446952853,632.111048502992,446.9782032680194,1006.4125190895668,719.6099149963687,719.609914996369,11221.560857113043,472.32344588653376,0.0
2017-12-30,14.1183,5272.805644727931,3282.79503223908,1210.4644575977952,1438.6509154438716,1635.0478648972455,1754.5101288950243,726.0236550635431,752.4125096818275,752.4125096818277,589.0173627927363,868.2035218311249,3058.011446314841,589.8499408111583,525.1844221690793,1032.274680517736,673.8289431691448,673.8289431691448,14115.940221265048,466.31854234039577,0.0
2018-01-06,9.99491,4294.226936988506,3434.82725168258,990.7666136861128,1158.7407668548462,1124.7543179715012,1505.5903928175935,820.8956226176111,505.6980554675494,505.6980554675494,905.4378656366906,1034.6285870987294,2850.5703272709657,871.0606765836507,576.2191103592975,1426.7092545959667,353.1072158386966,353.1072158386967,21498.8687897868,482.95419285846594,0.0
2018-01-13,10.7371,6719.80939186544,4367.461524173465,916.3767007336246,1751.780504971398,1614.9809234621446,2394.721424329452,721.7288840870661,714.2725537414723,714.2725537414723,962.1937966077148,1107.1667456357018,3702.640772193152,523.6502490447621,451.5907803326911,1685.3566359629865,1224.4904466691337,1224.4904466691337,11739.586342037215,0.0,0.0
2018-01-20,9.37762,5562.589907789919,4870.204923077016,1216.2398082806842,1458.5355983602874,1300.7373352755028,1962.9012449329016,538.9297350055546,528.120807671514,528.1208076715138,567.5811595452136,1264.3573802717706,2778.4875220760787,1073.3323142132365,977.1702895782264,627.752581060076,681.7555345258684,681.7555345258684,17432.299466753706,700.8040981352575,310.9980365318606
2018-01-27,10.4791,7477.214786900759,5432.734975056668,1107.953367018232,1220.4626128113805,860.387847646509,2975.5594042740945,953.1170800527884,600.4760358870147,600.4760358870146,1377.9323882373574,1487.516249377907,2944.8915079917238,1266.5473840936745,668.5008395240977,831.8607116642435,651.4182925403796,651.4182925403795,11070.814086463324,769.2858054966538,0.0
2018-02-03,9.49246,6703.7678186003,5162.809122565853,730.8813688678973,1523.552223753858,1506.499004626385,2997.6260369337883,797.468560553392,627.6130674281327,627.6130674281326,702.1398596400421,1259.103155714413,2108.0180184857472,1023.9868944743048,685.6066874242015,652.2547461904735,727.0733786543725,727.0733786543724,9747.71268225437,728.2991908443618,494.4292076774559
2018-02-10,8.75438,5864.683709629263,4812.7482080356085,923.4376741147948,955.41242501546,834.7337545578611,2568.7824050905506,722.7767559946899,400.3914128807469,400.391412880747,1131.7769892313063,1674.1678488913317,2375.585874107871,1208.9509095130445,461.838949399849,300.26933195789525,1337.14719791258,1337.14719791258,9045.565350993336,570.2598020550846,0.0
2018-02-17,7.7409,4907.393123799814,3751.275366094002,0.0,793.2254118847931,753.9780786904635,1925.0444176017224,678.4131519877703,528.8721203744426,528.8721203744427,665.3907706060653,1373.176611715444,2328.9065942825428,676.7880522597628,492.8116234010322,513.034704485068,320.7032038763164,320.7032038763164,8763.79396025781,362.0978821633499,0.0
2018-02-24,5.80919,2348.273250481367,1944.3059594297777,802.5581602954725,502.3573188276396,524.836375771405,755.3945072345634,338.79988194466495,0.0,0.0,0.0,606.6892898493509,1824.9939702211109,475.0831318781394,316.57694754798786,0.0,0.0,0.0,7736.533374595631,0.0,0.0
2018-03-03,3.87465,1526.442814177056,1342.0141592334128,562.9375214292384,0.0,395.32526501323787,399.9634334751671,0.0,0.0,0.0,399.26084205458704,414.7211886950378,1621.0470196939905,0.0,0.0,0.0,0.0,0.0,7849.754230736227,0.0,0.0
2018-03-10,3.12924,903.1332121790916,853.7594896277849,423.2889265747738,448.414645400837,0.0,504.124077104933,0.0,0.0,0.0,0.0,554.5215488833041,1797.4781644945926,0.0,0.0,0.0,354.8088246632011,354.8088246632012,8465.576882831954,0.0,0.0
2018-03-17,2.94579,869.1987600813115,892.1139467038552,795.2472594250261,0.0,346.2710669281695,0.0,0.0,0.0,0.0,0.0,0.0,1393.8184830180892,0.0,0.0,0.0,0.0,0.0,7751.277362218982,0.0,0.0
2018-03-24,2.68391,575.7954393139922,675.8913697464014,351.6957441477672,0.0,0.0,350.2624852550308,0.0,0.0,0.0,0.0,0.0,1489.9076852514245,0.0,0.0,0.0,0.0,0.0,9399.590956000762,0.0,0.0
2018-03-31,2.33991,706.8213850022283,654.8615449265639,405.58618300879766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.2947663807988,0.0,0.0,0.0,0.0,0.0,7914.116967526153,0.0,0.0
2018-04-07,2.24547,0.0,469.8076303471908,316.0909494782269,316.70334844663165,0.0,0.0,493.9563174624885,0.0,0.0,0.0,0.0,1328.7644306357302,0.0,0.0,0.0,0.0,0.0,8163.387239709876,0.0,0.0
2018-04-14,2.57074,350.7366294539415,434.7321792348242,0.0,0.0,0.0,316.762666416048,0.0,0.0,0.0,0.0,0.0,1589.359309458879,0.0,0.0,0.0,0.0,0.0,7517.9335687553,0.0,0.0
2018-04-21,2.17982,517.3044768779987,369.1000192919745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.1647239854296,0.0,0.0,0.0,0.0,0.0,8875.185440941184,0.0,0.0
2018-04-28,2.22198,492.8739861217604,0.0,416.644688304718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.7807754066162,0.0,0.0,0.0,0.0,0.0,9688.296978352322,0.0,0.0
2018-05-05,2.34473,403.4030335263932,532.5323686012057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.1074103414885,0.0,0.0,0.0,0.0,0.0,8257.996394243257,0.0,0.0
2018-05-12,1.96673,338.7437077933867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.9697354189202,0.0,0.0,0.0,0.0,0.0,8049.510557919564,0.0,0.0
2018-05-19,1.88175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.02171152021,0.0,0.0,0.0,0.0,0.0,8039.513725658045,0.0,0.0
2018-05-26,1.824,351.0640796639637,411.1326737233324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.8390474042502,0.0,0.0,0.0,0.0,0.0,6572.083540374994,0.0,0.0
2018-06-02,1.9456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.4144418855865,0.0,0.0,341.26049360886043,0.0,0.0,6215.463019160661,0.0,0.0
2018-06-09,1.38915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.435887900284,0.0,0.0,0.0,0.0,0.0,7385.379102720009,0.0,0.0
2018-06-16,1.26806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.8177943822288,0.0,0.0,0.0,0.0,0.0,6052.789780218925,0.0,0.0
2018-06-23,1.15507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.584715885113,0.0,0.0,0.0,0.0,0.0,6349.222925423542,0.0,0.0
2018-06-30,1.15998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.3247961885202,0.0,0.0,0.0,0.0,0.0,7228.772699479111,0.0,0.0
2018-07-07,1.35505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.2794698296253,0.0,0.0,0.0,0.0,0.0,7551.502539385345,0.0,0.0
2018-07-14,1.1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.699919722015,0.0,0.0,0.0,0.0,0.0,6293.848726824021,0.0,0.0
2018-07-21,0.997889,329.8436233188864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.4646134535793,0.0,0.0,0.0,0.0,0.0,6582.163646842994,0.0,0.0
2018-07-28,1.14843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.5369905961466,0.0,0.0,0.0,0.0,0.0,6497.811014610744,0.0,0.0
2018-08-04,1.05817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0560987292569,0.0,0.0,0.0,0.0,0.0,6927.426082080953,0.0,0.0
2018-08-11,1.10771,435.6306694522379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.5044504787775,0.0,0.0,0.0,0.0,0.0,6709.771240326732,0.0,0.0
2018-08-18,1.54768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.1673800124204,0.0,0.0,0.0,0.0,0.0,6181.314611582421,0.0,0.0
2018-08-25,1.73671,479.736542100286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.793487961642,0.0,0.0,0.0,0.0,0.0,7959.494480109822,0.0,0.0
2018-09-01,2.25188,405.89190034004565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0661456149676,0.0,0.0,0.0,0.0,0.0,8406.211546246981,0.0,0.0
2018-09-08,1.91326,687.2440279534097,512.9851877029325,0.0,0.0,0.0,364.1204480674694,0.0,0.0,0.0,485.14213573801146,0.0,1449.1256241880803,0.0,0.0,0.0,0.0,0.0,5983.832179916588,0.0,0.0
2018-09-15,1.71897,571.0101897593089,0.0,378.0817541299179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.8314285083738,0.0,0.0,0.0,0.0,0.0,6623.273963796326,0.0,0.0
2018-09-22,1.84735,523.5203824641924,606.1351575340004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.8255667256974,0.0,0.0,0.0,0.0,0.0,7332.976994656152,0.0,0.0
2018-09-29,1.94573,342.3439145894747,591.2403763871981,0.0,348.82782338479456,0.0,404.15327398990274,0.0,477.1096373820031,477.1096373820031,0.0,0.0,1202.4483693819295,0.0,0.0,0.0,0.0,0.0,7710.54364722465,0.0,0.0
2018-10-06,1.93019,911.5362977444156,378.81515650513376,0.0,0.0,0.0,403.5535083368197,0.0,0.0,0.0,0.0,324.42230252272327,1179.679703683956,0.0,0.0,0.0,0.0,0.0,7340.020235789109,0.0,0.0
2018-10-13,1.99827,824.9558800982044,565.0693354355179,564.5288967079252,0.0,0.0,433.1473647886138,0.0,410.6228499466866,410.6228499466866,0.0,0.0,1278.4326723039678,0.0,0.0,0.0,0.0,0.0,6723.929056891969,0.0,0.0
2018-10-20,2.19066,1515.9844052835963,579.3015669439294,644.0263789398136,0.0,0.0,1147.9460173166676,390.02440342930856,0.0,0.0,0.0,0.0,1124.716603512631,0.0,0.0,0.0,0.0,0.0,9122.199186202406,0.0,0.0
2018-10-27,2.50883,773.2826014612838,649.8338594236317,559.094269179389,328.97335325440747,0.0,760.356540400444,370.34183361342826,0.0,0.0,0.0,344.0837377701386,1743.741387859785,0.0,0.0,0.0,0.0,0.0,9761.945325253688,0.0,0.0
2018-11-03,2.70222,1155.3816392898498,1515.6767933131578,854.3695692110161,0.0,414.84452990452206,453.43794419600505,524.9242050046855,0.0,0.0,360.8494899030768,0.0,1725.012123004149,0.0,0.0,0.0,0.0,0.0,7982.56936005993,0.0,0.0
2018-11-10,2.84541,965.480142646252,630.0663872817216,1077.5900462209356,0.0,299.917199467948,460.95001827825286,0.0,0.0,0.0,0.0,0.0,1379.942398141271,0.0,0.0,0.0,0.0,0.0,10880.740053480702,0.0,0.0
2018-11-17,3.26548,904.2208315324484,426.8128530534325,1738.3499298934116,401.8968243749418,965.312500671514,544.4701887785873,0.0,0.0,0.0,0.0,0.0,2267.3165544279923,0.0,0.0,0.0,0.0,0.0,14535.660703754043,0.0,0.0
2018-11-24,3.30231,966.1744483137712,839.5966031487477,1739.5993104556885,0.0,0.0,373.4338777117371,409.24869007055423,0.0,0.0,0.0,0.0,1563.3974537827428,0.0,0.0,0.0,0.0,0.0,9744.16720543767,0.0,0.0
2018-12-01,3.41987,678.1846741793667,603.0163053481144,1277.8244227139587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.411388412119,0.0,0.0,0.0,0.0,0.0,10579.624029363427,0.0,0.0
2018-12-08,3.22215,447.5397815667806,833.1721822038544,1769.7346186399068,0.0,0.0,536.9897552665263,0.0,0.0,0.0,0.0,0.0,1574.6572494736786,0.0,0.0,0.0,0.0,0.0,14783.919500534674,0.0,0.0
