date,Vermont,flu symptoms,the flu,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2018-04-28,2.59918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.2932731610424,0.0,0.0,0.0,1740.4287953899782
2018-05-05,1.80563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.4588619200044,0.0,0.0,0.0,0.0
2018-05-12,1.84244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.6041144244268,0.0,0.0,0.0,1147.7609419779153,0.0,0.0,0.0,0.0
2018-05-19,1.61491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.998496957538
2018-05-26,1.11206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.7765844107453
2018-06-02,1.30261,0.0,1320.789722001802,0.0,0.0,0.0,0.0,1565.8501160233186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.4890304162982
2018-06-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.9447332098582
2018-06-16,1.57068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23,1.27551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.9270027585824,0.0,0.0,0.0,2340.9806707155
2018-06-30,1.67598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.6328095352958
2018-07-07,1.65138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.4615653203205,0.0,0.0,0.0,0.0
2018-07-14,1.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.990658076426
2018-07-21,1.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.0728359266589,0.0,0.0,0.0,0.0,0.0
2018-07-28,1.1396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,1.43541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11,1.64093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.188630216759,0.0,0.0,0.0,0.0
2018-08-18,0.959024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.1253378656927,0.0,0.0,2045.8130246231856,0.0
2018-08-25,1.46277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,1.95258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.7015975733443,0.0,1149.5894058118447,0.0,0.0
2018-09-08,2.50696,1700.1446942754071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0618938115874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-15,1.96629,0.0,0.0,0.0,0.0,0.0,2019.3898056622663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.2370273296126,0.0,0.0,0.0,1309.3588638650865
2018-09-22,1.4531,0.0,1867.8424315095097,0.0,0.0,0.0,0.0,1028.0202210572832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.2624166558112
2018-09-29,2.54351,0.0,1061.8051421402615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.4617334896727,0.0,0.0,0.0,0.0
2018-10-06,1.06898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.463954906253,0.0,0.0,0.0,1351.281442048151
2018-10-13,1.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.64335564182,0.0,1123.980992571131,0.0,1033.440579483795
2018-10-20,1.12488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.2730629866408,1196.7655612972485,0.0,0.0,0.0,1552.22157792371
2018-10-27,1.42456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.850226108615,1408.173393269064,0.0,0.0,0.0,1551.4777405114487
2018-11-03,1.16677,0.0,1275.9102003942596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.9417839054645
2018-11-10,0.89695,1065.5778059596971,1032.026111264909,0.0,0.0,0.0,1005.8416951066192,0.0,1654.7012598189883,0.0,0.0,0.0,0.0,0.0,0.0,1871.6545712030052,0.0,0.0,0.0,0.0,1522.0021951395086
2018-11-17,1.13384,0.0,0.0,0.0,0.0,0.0,0.0,2263.326345625163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.2384728675208,0.0,0.0,0.0,1356.0794264295178
2018-11-24,0.763151,0.0,2320.661164380728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.6267636601513,0.0
2018-12-01,0.93551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.8030219137438,0.0,0.0,0.0,1789.8030336934614
2018-12-08,1.29148,0.0,1737.8322118676724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.73056323649,0.0,0.0,0.0,0.0,1505.4481013008058
2018-12-15,2.08899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.7104328910732,0.0,0.0,0.0,0.0,2283.8844842392537,0.0,0.0,0.0,1581.3869281615182
2018-12-22,1.85324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.960018661067,0.0,0.0,0.0,0.0
2018-12-29,3.19773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.135234016473,0.0,0.0,0.0,2060.6128295251247
2019-01-05,2.61241,1477.0908315575489,1985.7637246276645,0.0,0.0,0.0,0.0,2310.612882533001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.917153287863,0.0,0.0,0.0,2515.717244500689
2019-01-12,3.36988,1218.41825588408,1119.969164610127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.9426502714869,1562.8739178817011,0.0,0.0,0.0,2047.760867396809
2019-01-19,3.69641,0.0,1568.4740642407944,0.0,0.0,0.0,0.0,1564.732941967745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.000690712019
2019-01-26,4.26533,2186.2989735429583,0.0,990.0241188475572,990.0241188475572,0.0,0.0,1545.7502889113482,1029.7189060475312,0.0,0.0,1085.9180862039857,0.0,0.0,0.0,0.0,983.034009967854,0.0,0.0,0.0,2049.9537821445883
2019-02-02,4.19684,0.0,3283.007702871897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.050026720782,996.4811976543124,1904.79355313318,0.0,0.0,0.0,1603.8815284479406
2019-02-09,3.10186,2321.661643948937,1482.752264789149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.7156683778703,0.0,0.0,0.0,0.0,977.2953189692436
2019-02-16,3.9679,1566.008815236822,1824.246490227468,1244.8255573426518,1244.825557342651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.6753908799194,0.0,0.0,0.0,2774.076016206744
2019-02-23,3.7409,0.0,2143.2262785722905,0.0,0.0,0.0,1031.575218387488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.3791765378485,1013.766998701382,0.0,0.0,1126.2946924903808,2089.3207998729363
2019-03-02,2.96093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639.557852761749,0.0,0.0,0.0,1233.121830083761,2609.1726691389777,0.0,0.0,0.0,2812.010549465803
2019-03-09,3.15853,0.0,1194.9469405867778,0.0,0.0,0.0,0.0,1079.3207142059607,0.0,0.0,0.0,1231.4940271957803,0.0,0.0,0.0,0.0,1336.393868630303,0.0,0.0,0.0,1047.085616749627
2019-03-16,2.78866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.6340983287607,0.0,0.0,0.0,2228.96900308163
2019-03-23,3.19274,2206.4534117932544,1471.4482476440055,0.0,0.0,1292.7227770962695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2546.7554902524566,0.0,0.0,0.0,0.0
2019-03-30,2.07367,0.0,1617.3445607891522,0.0,0.0,0.0,0.0,1033.995158640789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.3755316337183,0.0,0.0,0.0,2175.4971084193976
2019-04-06,2.14785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.7696517214622,0.0,0.0,0.0,2251.137721630446
2019-04-13,1.95526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.224398571988,0.0,0.0,0.0,0.0
2019-04-20,1.62958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.5009131629158,0.0,0.0,0.0,0.0
2019-04-27,0.902778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.743637631215,0.0,0.0,0.0,0.0,0.0,1912.7709829443024
2019-05-04,0.930641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.77294815048,0.0,0.0,0.0
2019-05-11,1.04722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.9205925526974
2019-05-18,1.08485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2173.508960760153
2019-05-25,0.982511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.977375530331,0.0,0.0,0.0,1815.26650946424
2019-06-01,0.987167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0034923837177,1302.180144035514,0.0,0.0,0.0,1634.0536219731364
2019-06-08,0.907835,0.0,0.0,0.0,0.0,0.0,1257.55187559526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.851284581266,0.0,0.0,0.0,2781.229511766608
2019-06-15,0.989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.752010361528,0.0,0.0,0.0,1538.9493868596076
2019-06-22,0.823293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.6730310316466,0.0,0.0,0.0,1494.3131838676325
2019-06-29,0.510304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.5017622622224
2019-07-06,0.65803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-13,0.523455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.738970357891
2019-07-20,0.429097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,0.556128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,0.766363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.501470025835,0.0,0.0,1483.4761780165086
2019-08-10,0.396563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-17,0.348985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.805580521574,0.0,1419.8673389132923,0.0,0.0,0.0,0.0
2019-08-24,0.499334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.643569812803
2019-08-31,0.431433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.819688508891,0.0,0.0,0.0,0.0
2019-09-07,0.621311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,0.522916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.24671609908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.6123507662464
2019-09-21,0.795522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.1418876045177,0.0,0.0,0.0,0.0,1960.6224476860775
2019-09-28,0.893655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.7875518633696,0.0,0.0,0.0,1602.9142815714067
2019-10-05,0.867052,0.0,1391.0090506542415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.568986310649,0.0,0.0,0.0,1304.871111154764
2019-10-12,0.65842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.4185648402308,1226.7711106834695,0.0,0.0,0.0,1197.8877455733373
2019-10-19,1.03608,0.0,1262.2230334891285,0.0,0.0,0.0,0.0,0.0,0.0,1091.9508790013958,0.0,0.0,0.0,0.0,0.0,1240.730533704836,1547.474768690502,0.0,0.0,0.0,998.9380773962432
2019-10-26,0.871755,0.0,1180.7849187540362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.9874431247904
2019-11-02,0.955005,0.0,1298.326805285251,0.0,0.0,0.0,0.0,1930.3162779325455,0.0,1228.869523863727,0.0,1162.4721423295705,0.0,0.0,0.0,0.0,1549.1602364681764,0.0,0.0,0.0,1645.0810124296634
2019-11-09,1.18386,0.0,0.0,0.0,0.0,0.0,0.0,1311.9838182022345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.994859389847,0.0,0.0,0.0,1845.312178756075
2019-11-16,1.12664,0.0,1024.103171873362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.9691013589015,0.0,0.0,0.0,2070.360757093876
2019-11-23,0.872211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.4284083826196,2027.283352162248,0.0,0.0,0.0,2279.073371672509
2019-11-30,1.37931,0.0,0.0,0.0,0.0,0.0,0.0,2017.984096016629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.9116806159566,0.0,0.0,0.0,1789.3364147058016
2019-12-07,1.31819,0.0,0.0,0.0,0.0,0.0,0.0,1001.041022816912,0.0,0.0,0.0,0.0,0.0,0.0,976.8987919973242,0.0,1308.020072768836,0.0,0.0,0.0,1486.2193286611528
2019-12-14,1.54067,0.0,0.0,0.0,0.0,0.0,0.0,1217.485885306832,0.0,0.0,0.0,1091.9466595138135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.8994486341542
2019-12-21,2.02293,1187.994004001104,1130.2302153947105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0916553437646
2019-12-28,2.67696,1457.1589597068603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.4956764919325,0.0,0.0,0.0,1084.0384870197558,1961.512390739022,0.0,0.0,0.0,2292.5243242137394
2020-01-04,2.29962,1640.42334826944,1993.056788538909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.9621037881996,0.0,0.0,0.0,0.0,1551.694792062599,0.0,0.0,0.0,2971.7795748542926
2020-01-11,2.14477,1501.971541808966,1214.6355846487486,0.0,0.0,2494.65705517816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.2824353004114,0.0,0.0,0.0,1333.0593264630293
2020-01-18,2.73859,2329.0902641712805,1473.4713122656958,0.0,0.0,0.0,0.0,1087.1676799203617,0.0,0.0,0.0,1442.5645716181502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.7326993282254
2020-01-25,3.34334,1753.9010294938937,2532.409773254498,1021.6047154951814,1021.6047154951816,0.0,0.0,1485.896596812176,0.0,0.0,0.0,1733.400340616443,1237.5449867165771,0.0,0.0,1317.8111199373268,2314.3518003213585,0.0,0.0,0.0,0.0
2020-02-01,5.40744,2226.1415302236064,4402.724558024408,2099.8301763776053,2099.8301763776053,0.0,1087.5645050707624,0.0,0.0,0.0,0.0,0.0,0.0,1036.1651601445874,0.0,2417.5827899461306,2409.906261966672,0.0,0.0,0.0,2142.1057689574045
2020-02-08,5.22403,1888.785972765714,4206.585900379537,0.0,0.0,0.0,938.166453945094,1629.7788037694768,0.0,0.0,0.0,1534.0023473925446,0.0,0.0,0.0,1829.1656741336212,1625.3361976272415,0.0,0.0,0.0,1665.91597887589
2020-02-15,5.07813,2828.2765045181254,4340.997281018744,0.0,0.0,0.0,948.3937931274238,0.0,0.0,998.3491768206018,1250.6034046150385,1541.0761629283925,0.0,0.0,0.0,1672.2882335536938,1392.405275829591,0.0,0.0,0.0,1873.4223484844683
2020-02-22,4.29665,1182.6644057966932,2730.2132795945104,0.0,0.0,0.0,0.0,927.414403276736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.17751204162,2655.8321239678294,0.0,0.0,0.0,1443.192421963593
2020-02-29,3.85285,2242.030526133928,5721.408970215492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.1129734801304,0.0,0.0,0.0,0.0,2094.524537536872,0.0,0.0,0.0,1767.8980252297854
2020-03-07,3.89315,1787.9192870626546,6995.2215902052185,0.0,0.0,1119.113697566649,0.0,0.0,0.0,942.1490386986408,0.0,1206.2701141091002,0.0,879.8254633818507,0.0,1005.8606659380908,2103.779961808393,0.0,0.0,0.0,2774.167988758053
2020-03-14,4.28068,3415.3617412196986,10574.05758509916,1352.3686597880817,1352.3686597880817,1056.7761946021196,0.0,1675.8111616317806,1084.176056714276,0.0,0.0,1388.073269084302,1102.5934549767023,0.0,0.0,3134.757306482136,3464.520809322051,0.0,0.0,0.0,1895.4415174796904
2020-03-21,4.81125,2306.6361709693097,9084.624135085538,2125.8970792172327,2125.8970792172327,0.0,0.0,1094.0844024395965,0.0,0.0,0.0,991.5364361535078,1094.761919218868,0.0,0.0,1870.6446143362243,3875.3831505717776,0.0,0.0,0.0,1156.2844580985682
2020-03-28,4.79233,922.4140400554104,6557.67470336878,0.0,0.0,0.0,0.0,1059.5090118724656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.3366523594173,2839.2188778969617,0.0,0.0,0.0,2414.860591359832
2020-04-04,4.24045,0.0,3269.5164956139115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.7126443410941,0.0,1249.3587801400968,2185.502807731626,0.0,0.0,0.0,1284.5509507430008
2020-04-11,2.64011,0.0,4026.1769751449897,0.0,0.0,0.0,775.2286445515111,922.4194550900628,0.0,0.0,0.0,0.0,0.0,0.0,1397.3427710494489,1049.5343895570534,1805.36321816376,0.0,0.0,0.0,1066.987352400016
2020-04-18,1.97269,0.0,2459.236018333205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.6639535929685,0.0,0.0,0.0,0.0,1535.3350068509249,0.0,0.0,0.0,0.0
2020-04-25,1.01095,0.0,3355.887571015984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.1285691371312,0.0,0.0,0.0,892.9569600863266
2020-05-02,1.44578,0.0,2228.059116735666,0.0,0.0,0.0,0.0,1402.12216338933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-09,1.26404,0.0,2711.311758382657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-16,1.4789,0.0,3031.849771544708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.777769781193,0.0,0.0,0.0,993.6166531751596
2020-05-23,0.908403,0.0,2651.7145432534007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.6571523892952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.6982700845044
2020-05-30,0.393983,0.0,2025.326049446179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.8797813876035,0.0,858.153504022853,0.0,0.0,0.0,876.3940063947016
2020-06-06,0.795455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,0.623269,0.0,0.0,1158.4974962090976,1158.4974962090976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,0.366667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.760005259109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27,0.686275,0.0,1319.997764644986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
